Unnamed: 0,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
62048,68.0,Male,Miami,9.0,53.74,51.0,0.0
7432,48.0,Male,Chicago,18.0,40.31,288.0,0.0
5115,63.0,Male,Miami,23.0,96.81,351.0,1.0
14255,50.0,Female,Chicago,7.0,49.17,97.0,1.0
42907,57.0,Female,Houston,22.0,43.79,265.0,1.0
53745,20.0,Male,Miami,7.0,56.24,202.0,0.0
11958,18.0,Female,Houston,18.0,66.45,209.0,0.0
4460,44.0,Female,Miami,6.0,36.17,250.0,0.0
48373,54.0,Male,New York,20.0,97.74,368.0,1.0
68772,58.0,Female,Houston,24.0,86.98,289.0,1.0
88531,28.0,Female,Chicago,15.0,81.28,219.0,0.0
98370,38.0,Female,Houston,17.0,96.8,245.0,1.0
41411,48.0,Female,New York,10.0,50.69,500.0,0.0
8579,58.0,Female,Miami,21.0,65.52,161.0,0.0
93200,61.0,Male,Los Angeles,15.0,34.01,423.0,1.0
59602,24.0,Male,Miami,1.0,81.03,357.0,0.0
24701,66.0,Female,Miami,16.0,36.42,340.0,1.0
36270,18.0,Male,New York,22.0,50.1,442.0,1.0
98185,38.0,Male,Miami,22.0,91.42,120.0,0.0
24417,22.0,Female,Miami,17.0,98.84,353.0,1.0
14656,57.0,Male,Los Angeles,3.0,34.18,257.0,1.0
1797,66.0,Female,Chicago,23.0,64.02,343.0,1.0
51916,48.0,Male,Chicago,7.0,56.23,155.0,0.0
72888,18.0,Male,New York,2.0,49.77,384.0,1.0
85099,39.0,Male,Miami,4.0,56.42,99.0,0.0
72137,41.0,Male,Chicago,15.0,67.75,138.0,0.0
93662,52.0,Male,New York,22.0,86.86,73.0,1.0
77475,36.0,Female,Los Angeles,9.0,92.2,223.0,1.0
24112,55.0,Male,Houston,6.0,66.32,73.0,1.0
50346,41.0,Male,Chicago,16.0,57.12,292.0,1.0
54752,62.0,Female,Houston,4.0,94.59,68.0,0.0
29816,46.0,Male,Miami,14.0,81.08,98.0,1.0
4778,64.0,Female,Los Angeles,8.0,93.19,74.0,0.0
22749,48.0,Male,Houston,12.0,45.65,415.0,1.0
19682,31.0,Male,Los Angeles,21.0,49.71,179.0,0.0
82892,49.0,Female,Houston,6.0,45.98,111.0,1.0
34460,32.0,Female,Los Angeles,4.0,96.48,483.0,1.0
72152,43.0,Female,Miami,15.0,99.75,413.0,0.0
17566,53.0,Male,Chicago,22.0,88.96,231.0,0.0
36796,53.0,Female,Houston,24.0,75.7,482.0,1.0
29295,40.0,Male,New York,4.0,35.05,72.0,0.0
44298,64.0,Male,Los Angeles,1.0,97.68,288.0,0.0
51491,34.0,Female,Los Angeles,9.0,30.72,430.0,1.0
7374,42.0,Male,Chicago,11.0,99.12,92.0,0.0
13561,68.0,Female,New York,7.0,48.9,410.0,1.0
23640,68.0,Male,Miami,11.0,98.09,248.0,0.0
51463,65.0,Female,Los Angeles,10.0,69.77,177.0,1.0
53668,42.0,Female,New York,17.0,46.15,404.0,1.0
90252,66.0,Male,New York,15.0,53.51,149.0,1.0
28562,43.0,Male,Chicago,8.0,82.62,79.0,1.0
40177,18.0,Male,Miami,8.0,82.49,378.0,0.0
87506,49.0,Female,New York,8.0,39.75,474.0,1.0
67037,38.0,Male,Miami,10.0,71.0,365.0,0.0
93857,24.0,Female,Los Angeles,3.0,47.79,322.0,0.0
41065,52.0,Male,Chicago,7.0,31.42,437.0,1.0
60118,33.0,Male,Los Angeles,13.0,42.11,321.0,0.0
98492,58.0,Female,Chicago,22.0,52.87,199.0,0.0
21422,34.0,Female,New York,19.0,85.25,243.0,1.0
52374,57.0,Male,Miami,5.0,82.45,297.0,0.0
75248,28.0,Female,Los Angeles,17.0,97.05,206.0,0.0
21394,68.0,Female,Los Angeles,16.0,94.71,385.0,1.0
30307,44.0,Female,Houston,2.0,48.61,453.0,0.0
93587,56.0,Male,New York,9.0,80.73,495.0,1.0
77102,52.0,Female,New York,6.0,98.96,424.0,0.0
31333,64.0,Male,Miami,6.0,51.16,128.0,0.0
75583,58.0,Female,Miami,11.0,51.65,126.0,1.0
64881,63.0,Female,Miami,13.0,82.31,73.0,1.0
42108,45.0,Male,Houston,19.0,36.53,153.0,1.0
81775,35.0,Male,Chicago,18.0,78.54,398.0,1.0
2319,31.0,Female,Los Angeles,13.0,51.81,497.0,0.0
61790,70.0,Female,Chicago,20.0,72.96,417.0,0.0
46101,40.0,Male,Miami,4.0,94.0,177.0,1.0
12564,36.0,Female,Los Angeles,13.0,82.04,478.0,1.0
58565,54.0,Male,Los Angeles,9.0,97.55,264.0,0.0
86065,26.0,Male,Chicago,16.0,68.0,135.0,1.0
55793,19.0,Male,Houston,8.0,43.08,213.0,0.0
44614,39.0,Female,Miami,13.0,61.07,408.0,1.0
87101,19.0,Female,Los Angeles,18.0,37.52,485.0,0.0
45109,18.0,Male,Houston,12.0,74.5,457.0,0.0
5196,64.0,Male,Los Angeles,24.0,34.51,207.0,0.0
76611,33.0,Male,Miami,7.0,53.69,365.0,1.0
67600,50.0,Female,Chicago,12.0,60.48,389.0,0.0
57158,41.0,Male,New York,19.0,39.78,211.0,1.0
29490,37.0,Male,Houston,6.0,31.5,182.0,0.0
13456,23.0,Male,Los Angeles,1.0,85.97,450.0,1.0
26143,23.0,Male,New York,3.0,90.26,159.0,0.0
17988,25.0,Female,Chicago,22.0,72.45,72.0,0.0
97422,61.0,Male,Los Angeles,11.0,71.59,268.0,1.0
28923,26.0,Male,New York,9.0,51.25,132.0,1.0
79613,29.0,Female,Houston,9.0,63.38,498.0,1.0
91541,60.0,Female,Houston,20.0,78.35,456.0,0.0
67661,38.0,Female,Los Angeles,22.0,67.97,255.0,0.0
39160,36.0,Male,Los Angeles,5.0,69.77,259.0,1.0
17793,25.0,Female,New York,20.0,34.69,146.0,0.0
30908,67.0,Female,Los Angeles,1.0,86.92,496.0,0.0
47517,55.0,Male,Los Angeles,3.0,52.92,472.0,0.0
52718,59.0,Female,Miami,14.0,86.85,72.0,1.0
84937,31.0,Male,New York,10.0,57.1,221.0,1.0
97730,65.0,Female,Chicago,22.0,46.96,54.0,0.0
32689,45.0,Male,Houston,22.0,72.18,443.0,1.0
49134,41.0,Male,New York,10.0,79.81,287.0,1.0
3063,31.0,Female,Houston,21.0,37.46,283.0,0.0
55536,31.0,Female,Chicago,14.0,39.63,466.0,0.0
905,62.0,Male,New York,1.0,63.69,267.0,1.0
69942,54.0,Male,Miami,8.0,68.78,98.0,0.0
85045,54.0,Male,Chicago,7.0,40.65,171.0,0.0
48986,51.0,Male,Miami,19.0,59.34,415.0,1.0
43903,67.0,Male,Chicago,14.0,82.98,301.0,1.0
86967,35.0,Female,Los Angeles,11.0,58.23,405.0,0.0
57851,54.0,Female,Los Angeles,18.0,83.35,351.0,0.0
33854,22.0,Female,New York,12.0,94.65,403.0,1.0
25474,23.0,Female,Los Angeles,3.0,60.18,402.0,0.0
24169,20.0,Male,Los Angeles,17.0,31.42,61.0,0.0
40221,56.0,Male,Chicago,24.0,50.37,487.0,1.0
55122,62.0,Male,Chicago,20.0,84.34,154.0,1.0
62184,58.0,Male,Houston,8.0,95.58,67.0,1.0
74907,21.0,Female,Chicago,14.0,87.87,145.0,0.0
73121,56.0,Female,Houston,4.0,38.75,462.0,1.0
26902,64.0,Female,Houston,10.0,93.65,279.0,0.0
59977,56.0,Male,New York,5.0,35.46,264.0,1.0
63866,31.0,Male,Miami,5.0,48.58,178.0,0.0
97983,65.0,Female,Houston,11.0,49.96,85.0,0.0
57650,45.0,Male,New York,19.0,70.17,303.0,0.0
93457,30.0,Female,Houston,18.0,63.65,440.0,0.0
36761,30.0,Female,Houston,13.0,93.49,468.0,0.0
51262,22.0,Female,New York,10.0,42.48,146.0,0.0
37124,32.0,Male,Miami,3.0,39.03,491.0,0.0
46807,26.0,Female,Miami,21.0,59.98,212.0,1.0
52906,22.0,Male,Los Angeles,16.0,34.28,162.0,1.0
94110,35.0,Male,New York,13.0,33.53,494.0,1.0
49654,68.0,Male,Houston,22.0,55.38,332.0,1.0
34419,37.0,Male,Houston,9.0,67.9,407.0,0.0
95343,27.0,Male,Los Angeles,17.0,43.4,231.0,1.0
39731,53.0,Female,Miami,13.0,40.16,457.0,1.0
63543,32.0,Male,Houston,16.0,59.93,408.0,0.0
3376,53.0,Female,Chicago,21.0,72.76,376.0,1.0
8444,22.0,Female,New York,19.0,88.02,88.0,1.0
11718,39.0,Male,Houston,2.0,80.52,367.0,1.0
96970,54.0,Male,Houston,18.0,38.71,150.0,1.0
11265,25.0,Female,Houston,17.0,69.42,308.0,0.0
12502,66.0,Female,Los Angeles,12.0,60.28,350.0,0.0
8468,43.0,Female,Houston,5.0,53.98,237.0,1.0
27345,34.0,Female,New York,11.0,94.43,123.0,0.0
57583,59.0,Male,Houston,3.0,41.47,98.0,1.0
39237,36.0,Female,Chicago,15.0,90.04,53.0,0.0
42181,36.0,Male,Chicago,6.0,48.64,375.0,0.0
50385,20.0,Female,Chicago,13.0,75.04,57.0,1.0
75844,49.0,Female,Miami,8.0,60.78,90.0,1.0
9087,38.0,Male,Los Angeles,15.0,88.88,184.0,0.0
63358,19.0,Female,Los Angeles,12.0,51.62,124.0,1.0
65191,44.0,Female,Houston,3.0,44.03,178.0,0.0
47001,68.0,Male,Miami,19.0,85.9,200.0,0.0
50363,51.0,Female,Miami,24.0,31.54,294.0,1.0
43002,42.0,Male,Houston,7.0,46.45,370.0,1.0
39308,46.0,Female,New York,16.0,63.67,459.0,1.0
70067,58.0,Male,Los Angeles,24.0,36.09,459.0,1.0
67648,63.0,Male,Houston,16.0,87.91,234.0,1.0
854,39.0,Male,New York,3.0,40.9,313.0,1.0
29811,33.0,Male,Chicago,10.0,76.14,241.0,1.0
33183,55.0,Female,Houston,22.0,72.96,377.0,1.0
72043,51.0,Male,Miami,2.0,89.73,51.0,1.0
83257,34.0,Female,Houston,19.0,76.9,206.0,1.0
45184,40.0,Female,Houston,6.0,34.97,130.0,1.0
86776,29.0,Male,New York,15.0,82.42,58.0,0.0
84408,51.0,Female,Chicago,1.0,83.29,155.0,1.0
20812,22.0,Male,Chicago,5.0,88.76,352.0,0.0
9235,60.0,Male,Chicago,1.0,77.17,476.0,1.0
39475,18.0,Male,Chicago,1.0,59.13,411.0,1.0
92862,64.0,Female,New York,3.0,87.55,224.0,0.0
96498,35.0,Female,New York,8.0,56.15,486.0,0.0
54347,54.0,Male,New York,7.0,86.77,193.0,1.0
93915,42.0,Male,Houston,7.0,68.58,213.0,1.0
28382,19.0,Male,Chicago,22.0,95.83,190.0,1.0
74557,23.0,Female,Houston,9.0,74.44,384.0,1.0
17506,42.0,Female,New York,19.0,70.58,91.0,1.0
22628,31.0,Female,Miami,9.0,41.47,58.0,1.0
53607,46.0,Female,Los Angeles,16.0,83.37,359.0,0.0
18239,31.0,Female,Miami,11.0,33.07,172.0,0.0
62687,43.0,Female,Los Angeles,7.0,42.44,367.0,0.0
10609,59.0,Male,Houston,16.0,75.26,493.0,1.0
33036,25.0,Female,Chicago,12.0,62.48,185.0,0.0
1361,62.0,Female,New York,3.0,60.91,92.0,0.0
83460,48.0,Female,Los Angeles,4.0,64.75,208.0,1.0
3320,70.0,Female,Chicago,8.0,75.22,325.0,1.0
6080,56.0,Male,Los Angeles,12.0,40.53,268.0,0.0
38415,33.0,Male,Miami,12.0,79.92,485.0,1.0
8996,58.0,Male,Miami,10.0,61.15,158.0,0.0
4531,60.0,Male,Chicago,19.0,97.43,396.0,1.0
74333,34.0,Male,New York,22.0,38.28,177.0,0.0
69950,66.0,Female,Chicago,18.0,92.19,444.0,0.0
89074,46.0,Female,Miami,16.0,36.37,275.0,1.0
59271,20.0,Female,New York,1.0,72.68,125.0,0.0
88120,65.0,Male,Miami,23.0,54.28,110.0,0.0
24107,28.0,Male,Chicago,18.0,94.8,270.0,1.0
77330,42.0,Male,New York,21.0,84.85,285.0,1.0
38434,33.0,Male,Houston,17.0,40.19,363.0,1.0
65490,67.0,Female,Miami,19.0,46.29,179.0,1.0
49532,33.0,Male,Los Angeles,22.0,57.74,222.0,0.0
17633,38.0,Male,Los Angeles,8.0,32.34,308.0,0.0
9402,43.0,Female,Los Angeles,13.0,49.18,136.0,0.0
83978,35.0,Female,Miami,10.0,69.95,76.0,0.0
31317,69.0,Male,Chicago,11.0,54.86,145.0,0.0
59054,47.0,Male,Chicago,13.0,92.09,97.0,1.0
96438,18.0,Male,Miami,13.0,38.05,464.0,0.0
76830,69.0,Female,Los Angeles,24.0,64.13,229.0,0.0
56509,37.0,Male,New York,9.0,39.24,246.0,1.0
19984,19.0,Male,Houston,7.0,96.71,491.0,0.0
29618,30.0,Male,Los Angeles,16.0,43.43,465.0,0.0
6281,31.0,Male,Miami,22.0,67.32,199.0,0.0
75321,31.0,Male,Miami,22.0,99.84,275.0,1.0
95073,59.0,Male,Los Angeles,11.0,53.72,454.0,1.0
7051,54.0,Male,Houston,23.0,50.7,155.0,0.0
22544,25.0,Male,Houston,23.0,93.01,310.0,0.0
23036,54.0,Female,New York,9.0,98.64,445.0,1.0
29372,33.0,Female,Los Angeles,17.0,88.96,176.0,0.0
31491,44.0,Female,Houston,20.0,98.46,220.0,1.0
97328,27.0,Male,Los Angeles,23.0,32.6,209.0,1.0
28481,27.0,Male,Miami,3.0,93.07,239.0,1.0
43877,30.0,Female,New York,22.0,79.94,194.0,0.0
27502,19.0,Female,Chicago,24.0,81.31,281.0,0.0
19502,25.0,Female,New York,14.0,33.59,235.0,0.0
33024,29.0,Male,Houston,10.0,47.99,385.0,1.0
38717,62.0,Male,Miami,14.0,80.91,318.0,1.0
61837,66.0,Male,Houston,24.0,71.92,445.0,0.0
91689,36.0,Female,Los Angeles,20.0,56.15,209.0,1.0
47943,41.0,Female,Miami,19.0,80.03,244.0,0.0
41542,20.0,Male,New York,18.0,99.27,423.0,1.0
90203,70.0,Female,Chicago,20.0,60.17,171.0,0.0
4112,63.0,Female,Chicago,8.0,89.9,118.0,0.0
83014,25.0,Male,New York,18.0,36.94,117.0,0.0
60599,64.0,Female,New York,13.0,41.08,197.0,1.0
99703,25.0,Male,Miami,22.0,34.66,91.0,1.0
17758,34.0,Male,Miami,1.0,99.39,107.0,1.0
29985,67.0,Male,Chicago,3.0,70.97,342.0,1.0
34538,33.0,Male,Chicago,11.0,38.36,262.0,1.0
9757,39.0,Male,New York,13.0,70.11,391.0,1.0
25547,23.0,Female,Houston,3.0,42.14,230.0,1.0
82578,56.0,Male,Los Angeles,10.0,41.17,241.0,0.0
40823,23.0,Female,Chicago,15.0,35.86,312.0,0.0
5338,18.0,Male,Los Angeles,10.0,52.65,187.0,1.0
37957,40.0,Male,Los Angeles,9.0,38.07,170.0,1.0
50883,48.0,Female,New York,7.0,87.43,233.0,1.0
84058,30.0,Female,Los Angeles,2.0,48.71,101.0,1.0
47778,37.0,Female,Los Angeles,12.0,81.78,408.0,1.0
77558,60.0,Female,Miami,17.0,97.24,349.0,1.0
57325,31.0,Female,Houston,20.0,53.98,388.0,1.0
14765,52.0,Female,Miami,1.0,41.28,99.0,0.0
24678,30.0,Female,Miami,1.0,62.5,111.0,0.0
63602,28.0,Male,Los Angeles,18.0,40.34,102.0,0.0
43465,22.0,Female,Houston,17.0,71.45,315.0,1.0
73589,33.0,Male,Houston,8.0,56.89,232.0,0.0
76788,30.0,Female,New York,13.0,96.71,273.0,1.0
87568,66.0,Female,New York,5.0,45.66,356.0,1.0
50065,52.0,Female,Los Angeles,3.0,56.4,404.0,1.0
29823,44.0,Female,Chicago,17.0,63.77,449.0,0.0
56988,27.0,Female,New York,15.0,61.9,445.0,1.0
44141,67.0,Male,Chicago,21.0,62.74,369.0,0.0
35300,36.0,Female,Los Angeles,6.0,30.24,455.0,0.0
71723,55.0,Male,New York,6.0,65.91,243.0,1.0
70054,33.0,Male,Houston,22.0,45.89,114.0,1.0
90705,69.0,Female,Houston,11.0,48.28,252.0,1.0
14287,44.0,Female,Los Angeles,19.0,84.66,423.0,0.0
99440,63.0,Male,Chicago,16.0,37.35,127.0,1.0
33356,62.0,Male,Houston,13.0,48.74,161.0,1.0
6953,41.0,Male,Miami,11.0,31.07,156.0,1.0
40952,55.0,Female,Chicago,10.0,65.29,317.0,0.0
70630,20.0,Female,Miami,3.0,88.33,310.0,0.0
92613,52.0,Male,New York,12.0,45.94,329.0,0.0
7513,30.0,Male,New York,9.0,77.18,429.0,1.0
80794,31.0,Male,Miami,13.0,37.7,356.0,1.0
99473,19.0,Female,Chicago,3.0,45.12,145.0,0.0
30406,60.0,Male,Miami,10.0,82.91,229.0,0.0
38145,43.0,Male,Houston,20.0,42.94,88.0,0.0
51296,55.0,Female,Miami,12.0,90.51,327.0,0.0
24501,69.0,Female,Chicago,17.0,80.26,223.0,0.0
64801,34.0,Male,Miami,2.0,44.02,301.0,1.0
70841,45.0,Male,Houston,14.0,89.51,471.0,0.0
17723,58.0,Male,Miami,22.0,85.25,190.0,1.0
6893,69.0,Male,Chicago,20.0,44.19,432.0,1.0
58871,23.0,Male,New York,2.0,31.14,424.0,0.0
60180,36.0,Male,Miami,19.0,68.41,152.0,0.0
24020,45.0,Female,Los Angeles,9.0,92.29,379.0,0.0
95330,58.0,Female,New York,11.0,45.33,188.0,1.0
76652,49.0,Female,New York,4.0,54.07,359.0,1.0
52050,51.0,Female,Chicago,14.0,89.21,499.0,1.0
89549,26.0,Male,Los Angeles,23.0,81.94,81.0,0.0
68399,64.0,Male,Chicago,6.0,65.43,126.0,1.0
89119,36.0,Male,Los Angeles,22.0,93.04,449.0,1.0
6792,25.0,Female,Miami,12.0,75.67,499.0,0.0
25877,48.0,Female,Chicago,2.0,31.54,231.0,1.0
64139,62.0,Male,Chicago,24.0,87.25,128.0,1.0
7539,38.0,Female,Miami,21.0,37.46,180.0,0.0
81379,66.0,Male,Miami,18.0,70.41,256.0,0.0
80820,32.0,Male,Houston,5.0,66.3,157.0,1.0
27066,40.0,Male,Chicago,12.0,90.63,66.0,1.0
17911,24.0,Male,Los Angeles,5.0,98.72,324.0,1.0
6125,47.0,Female,Houston,16.0,74.89,444.0,1.0
89727,49.0,Male,Los Angeles,23.0,97.84,452.0,1.0
80454,60.0,Male,Houston,15.0,59.25,292.0,0.0
28077,69.0,Male,Miami,14.0,84.42,331.0,0.0
25326,51.0,Male,Chicago,3.0,41.71,287.0,1.0
2398,30.0,Female,Houston,14.0,94.26,105.0,1.0
95808,35.0,Male,Houston,17.0,50.38,77.0,1.0
46066,44.0,Female,Houston,2.0,91.62,301.0,1.0
90105,70.0,Male,Chicago,17.0,89.18,327.0,1.0
38561,64.0,Female,Los Angeles,16.0,33.52,489.0,0.0
16372,38.0,Female,New York,21.0,40.88,406.0,1.0
87885,55.0,Male,Los Angeles,16.0,88.56,319.0,0.0
18373,38.0,Female,Los Angeles,17.0,33.89,156.0,1.0
47977,54.0,Male,Miami,20.0,67.8,80.0,1.0
49865,60.0,Male,Houston,15.0,47.33,134.0,1.0
55667,56.0,Female,Chicago,3.0,78.61,370.0,1.0
65933,40.0,Female,Los Angeles,16.0,37.05,287.0,0.0
24965,28.0,Female,Miami,1.0,61.52,382.0,1.0
85156,49.0,Male,Houston,15.0,45.81,87.0,1.0
32956,61.0,Male,Miami,23.0,59.1,324.0,0.0
29593,26.0,Male,Houston,14.0,66.13,81.0,0.0
65856,49.0,Male,Houston,23.0,60.11,390.0,1.0
65361,27.0,Female,Chicago,17.0,80.35,160.0,1.0
88776,26.0,Female,Chicago,6.0,96.38,372.0,1.0
55936,20.0,Male,New York,17.0,83.35,143.0,1.0
79023,24.0,Female,Chicago,22.0,32.28,130.0,0.0
122,49.0,Male,Houston,22.0,90.88,336.0,1.0
6153,21.0,Female,Houston,11.0,50.33,391.0,0.0
28739,64.0,Male,Houston,18.0,64.13,77.0,0.0
80036,67.0,Female,Miami,5.0,95.55,325.0,0.0
42770,37.0,Female,New York,6.0,35.0,129.0,0.0
15982,69.0,Female,Miami,6.0,35.69,137.0,0.0
55221,23.0,Male,Houston,19.0,86.98,174.0,1.0
27749,23.0,Male,Miami,6.0,41.53,89.0,1.0
35047,60.0,Female,Los Angeles,6.0,96.77,412.0,1.0
1375,20.0,Female,Houston,12.0,85.83,244.0,0.0
65909,68.0,Male,Miami,8.0,94.5,211.0,0.0
53819,69.0,Female,Miami,19.0,81.07,349.0,0.0
45970,28.0,Male,Miami,9.0,75.33,180.0,1.0
81456,57.0,Male,Miami,15.0,33.67,319.0,0.0
4822,44.0,Male,Chicago,9.0,50.12,425.0,1.0
22125,30.0,Male,Chicago,14.0,74.49,62.0,0.0
10554,58.0,Male,Los Angeles,16.0,60.67,386.0,0.0
57009,42.0,Male,Los Angeles,3.0,85.5,431.0,1.0
45295,57.0,Male,Chicago,23.0,76.83,101.0,1.0
7351,70.0,Female,Los Angeles,23.0,42.34,52.0,1.0
88140,22.0,Female,New York,19.0,31.9,461.0,0.0
51423,27.0,Male,New York,23.0,53.06,152.0,1.0
35458,39.0,Male,New York,13.0,48.18,244.0,1.0
51118,51.0,Male,Miami,5.0,83.29,329.0,1.0
29653,41.0,Male,Chicago,8.0,38.56,328.0,1.0
81581,29.0,Male,Miami,13.0,50.7,263.0,0.0
52742,36.0,Female,New York,13.0,90.5,263.0,1.0
91373,61.0,Male,New York,7.0,63.47,141.0,1.0
82380,52.0,Female,New York,17.0,71.91,183.0,0.0
31031,37.0,Female,Houston,7.0,52.17,499.0,0.0
85010,62.0,Female,Los Angeles,8.0,67.35,145.0,1.0
11455,62.0,Male,Los Angeles,24.0,43.08,50.0,1.0
59805,67.0,Male,New York,8.0,95.76,332.0,1.0
97285,64.0,Male,Chicago,3.0,45.4,372.0,0.0
89242,54.0,Male,Miami,14.0,87.8,163.0,1.0
22808,45.0,Male,Los Angeles,2.0,51.88,408.0,0.0
4595,45.0,Female,Miami,24.0,49.33,68.0,1.0
63816,35.0,Male,Houston,10.0,44.17,203.0,1.0
75776,31.0,Female,Miami,20.0,54.67,465.0,1.0
90684,31.0,Male,Miami,14.0,98.92,185.0,1.0
48036,19.0,Male,Miami,21.0,46.77,94.0,0.0
75507,37.0,Female,New York,7.0,99.88,324.0,1.0
77504,38.0,Female,New York,20.0,86.37,98.0,1.0
99045,58.0,Female,Los Angeles,9.0,41.59,205.0,1.0
96138,55.0,Male,Chicago,22.0,84.87,61.0,0.0
67788,67.0,Female,Chicago,13.0,83.36,103.0,0.0
71677,23.0,Male,Miami,9.0,93.47,273.0,0.0
13978,57.0,Female,Miami,5.0,55.47,348.0,0.0
21407,70.0,Male,Houston,15.0,42.47,224.0,0.0
90078,45.0,Male,Houston,7.0,77.03,107.0,0.0
90167,39.0,Female,Miami,13.0,87.82,91.0,1.0
79684,60.0,Female,New York,3.0,53.26,75.0,0.0
37804,70.0,Male,Houston,19.0,75.79,88.0,1.0
51239,51.0,Female,Houston,13.0,74.69,195.0,1.0
98826,20.0,Male,Miami,3.0,87.92,90.0,1.0
52488,65.0,Female,Miami,8.0,92.24,488.0,1.0
12779,58.0,Female,Chicago,5.0,96.06,460.0,0.0
39216,18.0,Male,Chicago,14.0,80.88,344.0,0.0
37079,45.0,Female,New York,7.0,54.36,322.0,0.0
67385,68.0,Female,Chicago,16.0,34.1,147.0,1.0
9514,51.0,Male,Chicago,15.0,90.36,153.0,1.0
40307,28.0,Female,Houston,1.0,30.18,66.0,1.0
57882,39.0,Male,Los Angeles,24.0,62.13,292.0,0.0
24787,55.0,Male,Miami,9.0,42.31,499.0,1.0
77496,33.0,Female,Los Angeles,18.0,65.45,406.0,1.0
99565,21.0,Male,New York,14.0,30.17,318.0,1.0
37976,68.0,Female,Los Angeles,15.0,59.71,393.0,1.0
19979,62.0,Female,Miami,10.0,31.91,477.0,0.0
13841,40.0,Female,Houston,10.0,76.54,344.0,1.0
36869,27.0,Female,Houston,14.0,80.86,213.0,1.0
17281,39.0,Female,New York,23.0,56.58,68.0,1.0
67852,50.0,Male,New York,23.0,50.32,110.0,0.0
18511,64.0,Female,New York,15.0,58.15,477.0,1.0
62893,51.0,Male,Los Angeles,5.0,30.42,103.0,1.0
9036,41.0,Male,Chicago,20.0,34.92,113.0,1.0
1916,61.0,Male,New York,20.0,44.86,94.0,0.0
41134,35.0,Male,Los Angeles,11.0,30.96,169.0,0.0
15866,55.0,Male,Miami,17.0,42.48,451.0,0.0
55698,56.0,Male,Miami,9.0,67.02,192.0,1.0
22552,67.0,Female,Miami,1.0,99.25,316.0,0.0
12893,69.0,Male,Houston,13.0,72.45,82.0,1.0
82614,23.0,Female,Los Angeles,18.0,52.0,101.0,0.0
15945,47.0,Male,Houston,4.0,75.12,67.0,1.0
22647,32.0,Male,Chicago,23.0,94.36,292.0,0.0
76858,34.0,Female,Miami,18.0,75.15,458.0,1.0
18694,68.0,Male,Chicago,7.0,99.75,306.0,1.0
14090,56.0,Female,Houston,20.0,92.25,82.0,0.0
80442,42.0,Female,Los Angeles,24.0,30.69,391.0,1.0
11432,50.0,Female,New York,16.0,75.2,304.0,1.0
59473,43.0,Male,New York,6.0,30.21,135.0,0.0
98489,35.0,Male,New York,24.0,64.88,337.0,1.0
738,59.0,Female,Los Angeles,4.0,93.0,52.0,0.0
69518,41.0,Male,Houston,18.0,63.28,408.0,1.0
51022,53.0,Female,Los Angeles,18.0,70.95,214.0,0.0
34930,23.0,Male,Miami,15.0,64.52,349.0,0.0
31965,44.0,Male,New York,7.0,52.1,106.0,0.0
18078,31.0,Male,Miami,6.0,73.75,261.0,1.0
79632,48.0,Male,New York,4.0,63.3,365.0,1.0
84081,41.0,Female,Miami,6.0,44.54,456.0,0.0
725,54.0,Female,New York,3.0,53.33,395.0,1.0
33203,64.0,Male,Miami,6.0,32.53,188.0,0.0
12371,32.0,Male,Los Angeles,10.0,71.38,71.0,1.0
79964,52.0,Female,Miami,18.0,52.63,212.0,0.0
59693,55.0,Male,Los Angeles,19.0,64.21,207.0,0.0
38446,47.0,Female,Houston,17.0,55.35,398.0,1.0
61773,59.0,Male,Miami,20.0,81.17,201.0,0.0
56927,42.0,Male,Chicago,14.0,99.81,485.0,1.0
66791,25.0,Male,New York,20.0,58.66,344.0,1.0
3983,64.0,Male,Miami,16.0,96.78,112.0,1.0
86524,30.0,Male,Chicago,16.0,31.45,272.0,0.0
6458,18.0,Female,Chicago,10.0,87.2,397.0,0.0
15440,19.0,Female,Los Angeles,1.0,99.4,425.0,1.0
11030,40.0,Female,Los Angeles,21.0,52.36,377.0,1.0
97897,42.0,Male,New York,2.0,83.36,367.0,1.0
47655,32.0,Male,Miami,4.0,33.75,186.0,0.0
60063,46.0,Female,Houston,15.0,42.0,109.0,0.0
52462,45.0,Female,Houston,16.0,38.21,492.0,1.0
23577,53.0,Male,Chicago,1.0,32.13,111.0,0.0
30718,18.0,Female,Houston,5.0,47.21,359.0,1.0
26698,35.0,Female,New York,23.0,72.82,231.0,0.0
31805,23.0,Female,Houston,3.0,82.48,159.0,0.0
8499,36.0,Male,Chicago,2.0,37.09,247.0,1.0
10120,43.0,Male,Chicago,2.0,90.38,358.0,1.0
28665,25.0,Male,Miami,11.0,46.89,491.0,1.0
23710,35.0,Male,Chicago,12.0,58.76,212.0,1.0
71179,40.0,Female,Los Angeles,15.0,96.48,307.0,0.0
30448,58.0,Female,Houston,10.0,33.5,362.0,0.0
64983,39.0,Male,Houston,4.0,42.1,255.0,0.0
53265,70.0,Female,Houston,4.0,48.21,157.0,0.0
42703,37.0,Female,Miami,3.0,62.86,113.0,1.0
92227,25.0,Male,Houston,18.0,43.35,57.0,0.0
20709,45.0,Female,Chicago,3.0,43.82,478.0,1.0
99763,67.0,Male,New York,13.0,31.17,140.0,1.0
96368,49.0,Female,Houston,17.0,76.32,174.0,1.0
